"year","coefficient","value"
1613,"Penalized ML",0.1757288500725572
1613,"ML",0.621354107588114
1614,"Penalized ML",0.17156351065256215
1614,"ML",0.06432963815024337
1615,"Penalized ML",0.16892906441896044
1615,"ML",0.8651351558787765
1616,"Penalized ML",0.16320512924546196
1616,"ML",-0.16031109182975425
1617,"Penalized ML",0.15972464410141113
1617,"ML",0.6879966394667225
1618,"Penalized ML",0.15487167434055793
1618,"ML",0.738217504930033
1619,"Penalized ML",0.1466687966454584
1619,"ML",-0.005363075327419297
1620,"Penalized ML",0.13990189802462874
1620,"ML",-0.2179695966542112
1621,"Penalized ML",0.1354912056336137
1621,"ML",-0.17933397234158224
1622,"Penalized ML",0.13281877232223532
1622,"ML",0.2394841451492482
1623,"Penalized ML",0.12983866970507343
1623,"ML",-0.17252981350286622
1624,"Penalized ML",0.12976344799250963
1624,"ML",0.13447866181391416
1625,"Penalized ML",0.12973862341403214
1625,"ML",0.48538339865842833
1626,"Penalized ML",0.12695564287095182
1626,"ML",0.10187297520914543
1627,"Penalized ML",0.12447616113785255
1627,"ML",0.07555155320879917
1628,"Penalized ML",0.12229128209847173
1628,"ML",0.02377469305817666
1629,"Penalized ML",0.12113239593872929
1629,"ML",0.18024973347873965
1630,"Penalized ML",0.11976115192475448
1630,"ML",0.05744070964100322
1631,"Penalized ML",0.11883390300141553
1631,"ML",0.29912743949099513
1632,"Penalized ML",0.11751994063785699
1632,"ML",0.3586301043527347
1633,"Penalized ML",0.11494667313838229
1633,"ML",-0.21934234751302736
1634,"Penalized ML",0.11448109346215857
1634,"ML",1.1635299177043192
1635,"Penalized ML",0.11123083459802668
1635,"ML",0.1744468180968486
1636,"Penalized ML",0.10719562240566588
1636,"ML",-0.19585443939048786
1637,"Penalized ML",0.10667397333562695
1637,"ML",0.2985218842442405
1638,"Penalized ML",0.10575276287026004
1638,"ML",-0.08736674362216262
1639,"Penalized ML",0.10621150196028863
1639,"ML",-0.6132072101655934
1640,"Penalized ML",0.10809454080292415
1640,"ML",-0.04928050407022612
1641,"Penalized ML",0.11210739911852835
1641,"ML",-0.21293331409095292
1642,"Penalized ML",0.11757319209162617
1642,"ML",0.1466640788443946
1643,"Penalized ML",0.12291355787712328
1643,"ML",0.1982873016331928
1644,"Penalized ML",0.12715946447750628
1644,"ML",0.2928577747152214
1645,"Penalized ML",0.13009797409149856
1645,"ML",0.14328085777899766
1646,"Penalized ML",0.13290226298799943
1646,"ML",-0.08401493101623078
1647,"Penalized ML",0.13704454093442542
1647,"ML",0.24283706615901765
1648,"Penalized ML",0.14105757575543432
1648,"ML",0.11781256795716022
1649,"Penalized ML",0.14520584307517523
1649,"ML",0.6439757238887919
1650,"Penalized ML",0.14794743484575892
1650,"ML",0.09644915173105686
1651,"Penalized ML",0.15140454971598868
1651,"ML",0.43309373417812813
1652,"Penalized ML",0.1535352406732375
1652,"ML",0.10187570023863601
1653,"Penalized ML",0.15632551968422576
1653,"ML",-0.31842797087813784
1654,"Penalized ML",0.1600562629103711
1654,"ML",-0.09113516145206962
1655,"Penalized ML",0.16589715815453612
1655,"ML",0.6785825215684858
1656,"Penalized ML",0.17025651432132682
1656,"ML",0.4092741302195334
1657,"Penalized ML",0.17331695833778293
1657,"ML",0.2681454981667362
1658,"Penalized ML",0.17590615253335973
1658,"ML",0.5783083242482531
1659,"Penalized ML",0.1759508687439271
1659,"ML",0.2735891020294494
1660,"Penalized ML",0.17549972297229352
1660,"ML",0.350302726991105
1661,"Penalized ML",0.17378265683245875
1661,"ML",0.314147232772035
1662,"Penalized ML",0.17136650785984991
1662,"ML",0.28099601183697936
1663,"Penalized ML",0.1682253523877105
1663,"ML",0.2558542362655517
1664,"Penalized ML",0.1643814589594045
1664,"ML",-0.40598187963387367
1665,"Penalized ML",0.16288138222411108
1665,"ML",-0.07749937381435286
1666,"Penalized ML",0.16365410396535884
1666,"ML",0.1856908681895226
1667,"Penalized ML",0.1643397464368752
1667,"ML",0.2120372423896504
1668,"Penalized ML",0.16485957771065796
1668,"ML",0.38931566740383206
1669,"Penalized ML",0.16367191237505543
1669,"ML",0.0402601463571414
1670,"Penalized ML",0.16336078702519227
1670,"ML",0.02025178000841712
1671,"Penalized ML",0.1640007491898785
1671,"ML",0.1664092907519731
1672,"Penalized ML",0.16465763365200548
1672,"ML",0.21473974728454626
1673,"Penalized ML",0.16514889824130774
1673,"ML",-0.31267203166644214
1674,"Penalized ML",0.16832249182708342
1674,"ML",1.1856950040638319
1675,"Penalized ML",0.16979507094258728
1675,"ML",0.28708264604053585
1676,"Penalized ML",0.16939421256373288
1676,"ML",0.5575765361790535
1677,"Penalized ML",0.1660999700098906
1677,"ML",0.2017322595514795
1678,"Penalized ML",0.16280775051561036
1678,"ML",0.20050460081344398
1679,"Penalized ML",0.15924599718779558
1679,"ML",0.08595013246712938
1680,"Penalized ML",0.1564750110228668
1680,"ML",0.6732461274875865
1681,"Penalized ML",0.15130949603257973
1681,"ML",-0.06666473538779871
1682,"Penalized ML",0.14755567459969848
1682,"ML",-0.30684685529461286
1683,"Penalized ML",0.14626428724218155
1683,"ML",0.15174459741899993
1684,"Penalized ML",0.1449671392290242
1684,"ML",-0.2932291134976213
1685,"Penalized ML",0.14615396928593014
1685,"ML",0.6002651316620746
1686,"Penalized ML",0.1439957806312482
1686,"ML",-0.4205138108069258
1687,"Penalized ML",0.14414247096991262
1687,"ML",0.2643879855257321
1688,"Penalized ML",0.1435693524552476
1688,"ML",-0.3434885156301149
1689,"Penalized ML",0.1450027313677022
1689,"ML",0.6099230465145747
1690,"Penalized ML",0.14209354558078865
1690,"ML",-0.09791111815425567
1691,"Penalized ML",0.14220783201123435
1691,"ML",-0.4266555227759303
1692,"Penalized ML",0.14486699513150628
1692,"ML",0.2992980184439342
1693,"Penalized ML",0.14691684904598992
1693,"ML",0.36185051114314354
1694,"Penalized ML",0.1478672058259769
1694,"ML",-0.5776373896442581
1695,"Penalized ML",0.15226708313571521
1695,"ML",0.6116335505543098
1696,"Penalized ML",0.15356680246663512
1696,"ML",0.11047379826664573
1697,"Penalized ML",0.15524145212280013
1697,"ML",0.3001769195555271
1698,"Penalized ML",0.15568773996344767
1698,"ML",0.027699419835502424
1699,"Penalized ML",0.15688689120699015
1699,"ML",0.1936190768114648
1700,"Penalized ML",0.1578569499665152
1700,"ML",0.30349798262338185
1701,"Penalized ML",0.15798089364611642
1701,"ML",0.5149891011200751
1702,"Penalized ML",0.15711353530400843
1702,"ML",0.16547131847387525
1703,"Penalized ML",0.1562323584527015
1703,"ML",-0.23855866099024
1704,"Penalized ML",0.15788561004815857
1704,"ML",0.24228787899249354
1705,"Penalized ML",0.15844786096990646
1705,"ML",0.10449228599671778
1706,"Penalized ML",0.15978840284372187
1706,"ML",-0.42657156018456044
1707,"Penalized ML",0.16271434167213106
1707,"ML",-0.23452917484920946
1708,"Penalized ML",0.16745283624167018
1708,"ML",0.37956959623381226
1709,"Penalized ML",0.17173434490009984
1709,"ML",0.23819018795647728
1710,"Penalized ML",0.17581660928599535
1710,"ML",-0.4602092934557013
1711,"Penalized ML",0.18258070313665994
1711,"ML",0.35860572267655866
1712,"Penalized ML",0.1880532732067478
1712,"ML",0.08232118665928176
1713,"Penalized ML",0.19409112616684365
1713,"ML",0.4709559461761149
1714,"Penalized ML",0.19748944980741331
1714,"ML",0.44545761172236487
1715,"Penalized ML",0.19815803215234412
1715,"ML",0.28738607769167684
1716,"Penalized ML",0.19843202484145037
1716,"ML",0.34227356474595994
1717,"Penalized ML",0.19756980785456296
1717,"ML",0.2509866215655916
1718,"Penalized ML",0.19589398032069374
1718,"ML",-0.4259399775282739
1719,"Penalized ML",0.19788181586762169
1719,"ML",-0.14766121556024603
1720,"Penalized ML",0.20113449886359727
1720,"ML",0.7750833915088927
1721,"Penalized ML",0.20254230572740697
1721,"ML",0.6185004405396086
1722,"Penalized ML",0.19961940495439992
1722,"ML",0.6824492617770623
1723,"Penalized ML",0.19327963196243608
1723,"ML",-0.15499904794134794
1724,"Penalized ML",0.18931536649211209
1724,"ML",-0.5336533775913361
1725,"Penalized ML",0.1868793594582751
1725,"ML",0.2080862060514858
1726,"Penalized ML",0.18442295308728435
1726,"ML",0.1751218636060759
1727,"Penalized ML",0.1819297038547551
1727,"ML",0.3640890971967382
1728,"Penalized ML",0.17807855156732033
1728,"ML",0.6523501639376599
1729,"Penalized ML",0.17149980544149257
1729,"ML",-0.0765599181492664
1730,"Penalized ML",0.16821788262889317
1730,"ML",0.35723408302527687
1731,"Penalized ML",0.1632559593211155
1731,"ML",-0.0643880940810154
1732,"Penalized ML",0.15970045341539185
1732,"ML",-0.123014151471225
1733,"Penalized ML",0.15683754469041855
1733,"ML",0.7573031605095014
1734,"Penalized ML",0.14703948574758685
1734,"ML",-0.015579691439326264
1735,"Penalized ML",0.13901433888157164
1735,"ML",0.03120850485507924
1736,"Penalized ML",0.13145682486065594
1736,"ML",-0.28253962672165506
1737,"Penalized ML",0.125749379948076
1737,"ML",-0.016495560373932554
1738,"Penalized ML",0.1216805161276464
1738,"ML",-0.44040298398784666
1739,"Penalized ML",0.11947592250768292
1739,"ML",-0.04356277896442855
1740,"Penalized ML",0.11798820861966343
1740,"ML",-0.11637267204809927
1741,"Penalized ML",0.11794398339364019
1741,"ML",-0.35010419330853976
1742,"Penalized ML",0.11986196164279907
1742,"ML",0.20988153021068223
1743,"Penalized ML",0.12138719358264466
